similarity,coefficient,target_item
0.020531902212511246,0.007809036259224114,1313
0.1333021460394831,0.03336021291767814,79
0.02019736910283645,0.011898607086858234,811
0.03604053078792906,0.017083369451916186,1208
0.009725357165254375,0.012408806593280291,1042
0.02894092710023299,0.006977774573986523,1087
0.14923042243308657,0.05143735170224172,519
0.0021543613215228496,0.006013592142243361,1076
0.015396806390118142,0.01470190864397739,1050
0.0,0.0,1381
0.027611462631048515,0.031877971332342575,1078
0.0,0.0,437
0.11805785338800717,0.0383059651546622,596
0.010778662358039115,0.026314099323667916,1092
0.0,0.0,1308
0.2879298323597108,0.16712586582096897,167
0.07246767303594037,0.04340066150646574,377
0.20251492502871077,0.07883598869943229,442
0.09085100178900557,0.04985802561415573,610
0.0,0.001748128080403846,1325
0.10064809956743473,0.04886027136090215,824
0.03494675529863896,0.00952064975898761,439
0.02336700489617381,0.04679808954097269,252
0.022371933133036915,0.00697573175260278,1284
0.0,0.0,1350
0.0,0.0,1630
0.20607341353913644,0.07813127562617483,46
0.16605639653467852,0.06885581871122157,508
0.17915379657137698,0.03548123834936676,481
0.0,0.0,1525
0.02334334428401227,0.018958857783062562,892
0.033500929252745816,0.021888033951874265,682
0.007229952171877956,0.0004925577379191875,1520
0.08687977296466741,0.05464759048050315,89
0.0,0.0,1506
0.024522559219173966,-0.0029385117897444053,1078
0.0,0.0,883
0.17652420804698654,-0.009395158338527602,181
0.04546549336880779,0.050756705906836314,270
0.020488690390093107,0.01864596435094763,951
0.009854377142528282,0.024209009582547687,1030
0.056050500159173997,0.01805856145018844,1193
0.17912690447977753,0.02255145456541227,224
0.026412482416757196,0.03727793608118734,947
0.0458817747324551,0.017130912274330296,1109
0.0,0.0,1613
0.0,0.0,1432
0.01318528383270599,0.023961090417633436,1281
0.030033973521248165,0.0035590784264129785,387
0.08346197234802448,0.01622339833521851,709
0.0,0.0,1353
0.0,0.006223002369025488,1556
0.02838269093829502,0.042574457617361616,873
0.07719914172557071,0.041378914927652,147
0.15118277889709783,0.027297183258907662,392
0.04390745063261773,0.0425227765050145,1064
0.09669983643022023,0.04200263168958641,863
0.06254149037128366,0.04203754319576539,777
0.11956847659926861,0.01653165962274457,372
0.027799927503676703,0.02357483924112511,494
0.0,0.0,1366
0.028375967117528975,0.026198631683577795,1443
0.012651824359490495,0.0002322723608674143,869
0.018195582976429207,0.024117059814359194,349
0.016396591037050302,1.1282810481688898e-05,278
0.09893770521506458,0.053900216274247084,89
0.06184820210130612,0.02276476479056598,571
0.018436089969803025,0.006481849665488673,1296
0.15932630993591584,0.03233455913716232,168
0.09519914585051224,0.005451253884696813,296
0.13036869258744613,0.037568479001290435,225
0.1333061379437047,0.02833686190846191,509
0.03060630665736788,0.033370920012180935,439
0.045136980572843585,0.02855796017646304,608
0.04877782661854918,0.03151511951323637,1053
0.02624061044852202,0.019966930072427655,604
0.11239017797728877,0.022420936227247317,174
0.14275322671862892,-0.003978232071610211,169
0.04628470176281576,0.022444567516813417,623
0.08580836257372926,0.004495565139583053,400
0.25696099615115925,0.08400124620557463,37
0.0,0.0,1253
0.005833037220230205,-0.0026223479927391814,33
0.07623292881210927,0.06119046955078016,110
0.06894644596920343,0.02622872298619645,489
0.0013566058041068678,0.002115642878207177,1528
0.005893199252758294,0.005152249739480043,266
0.0925070985409219,0.029536193596106926,432
0.049363511977132186,0.012724005645732093,583
0.03472460758235629,0.020278063724270018,1096
0.04773581238575596,0.005284505135046379,1222
0.07058826317429474,0.023806753062159337,290
0.02926601661037017,0.01059981854229141,1284
0.0,0.0,1431
0.0,0.0,1503
0.09491404050530032,0.030847221726878732,490
0.0,0.0,710
0.04033819765475016,0.04465013872262674,561
0.021921761483365533,0.024815372687961367,668
0.06875151067061351,0.03332861580356556,974
0.0,0.0,1632
0.03303094919558689,0.001766790466260554,889
0.02335100350019814,0.03417472416426923,1033
0.014382835793749403,0.017004080463002808,1003
0.02381103298169563,0.015391953035540784,278
0.0,0.0,1233
0.0170043888264984,0.03038423705361654,360
0.02360233057861848,-0.002736678056965463,772
0.15952562743804968,0.04056096502016245,209
0.067610185317626,0.03389542740402795,460
0.005544176556039007,0.008436833902438377,850
0.0,0.0,1635
0.0,0.0,1354
0.21728714382521314,0.051128109765677235,179
0.11125911496930725,0.05659480850121651,98
0.05785625462796689,0.026266564329272213,475
0.04774463181696765,0.03592516196332343,140
0.0858100749961014,0.045840383629960686,471
0.0697475594528847,0.015408823694967143,398
0.0,0.0,1665
0.011100148966536697,-0.002109781219329386,907
0.06660741483142936,0.058098297947022856,751
0.028248668461217357,0.007961832769474516,353
0.021196805379712396,0.010664284579694192,604
0.08341248364730823,0.053236043220696555,687
0.015662091876009195,0.02207236578940692,1203
0.17632665305832906,0.07087066372552682,431
0.10835291550097091,0.03484366952181388,641
0.09200069665793294,0.023179905841334263,204
0.16341621474156082,0.0609009866894473,174
0.08500680356142572,0.015081337896645654,655
0.09905297117979137,0.04185963822316118,844
0.07538274011387121,0.0631590053898018,122
0.12060747137590032,0.02641900861575146,113
0.07059074516597263,0.0499143324883319,291
0.0,0.0,1259
0.0,0.0,1405
0.057144012840271666,0.08070165673920657,682
0.0,0.0036381501465069413,1650
0.0,-0.0022421415155444943,1538
0.08218874169284344,0.030791969745945186,146
0.05991476372631478,0.010128528800098291,576
0.12995119817181167,0.040234756795468826,1
0.015593742754516693,0.01967336254857951,1218
0.06144065565555374,0.019935085079125583,870
0.018767128591462096,0.008590085339384698,423
0.23266208913320574,0.13989263026520224,172
0.026446110007627192,0.025060473142425915,1111
0.038073209603875564,0.03570823572952415,886
0.06573931294645173,0.031229528615526685,636
0.0192937658546096,0.005138629365185449,371
0.10936874248819785,0.057520217430718015,595
0.05983497928816465,0.035778553325814505,645
0.09785402702556639,0.07077112408639656,80
0.09446348758117959,0.004090603139375994,301
0.09200021487596911,0.04412902823545287,92
0.03775139402494378,0.029405351191914616,711
0.0,0.0,1634
0.158165674104133,0.08982227441160262,93
0.10226890398787031,0.020771694331495907,513
0.0,0.0,1489
0.028578372090927725,0.00507394347024169,1029
0.0,0.0,1447
0.14476431355872962,0.013648420912730393,7
0.09886863630992924,0.02915130899118665,530
0.05070428041284067,0.025465943810061908,1410
0.01904214478660551,0.017594416075548378,713
0.03583263054721831,0.020021180153193652,729
0.0024436496932529507,0.0007153216139943525,911
0.02105487588071344,0.025201062341012707,873
0.0,-0.002381058302295044,1633
0.025588130108844163,0.014510488851796557,784
0.06691893956753062,0.03102856640141315,1216
0.0,0.0,1154
0.10554915413825705,0.05122768767236171,233
0.03032351644799632,0.024635610055911472,937
0.014233058067896159,0.013762892068123382,1186
0.061481957639889985,0.016823253794257406,1310
0.06498665842818803,0.0351282407900093,468
0.012246309693143933,0.013893249154733474,1391
0.07093153406795848,0.03687033582775384,9
0.01986161705265332,0.01322756452211857,786
0.1323011375100787,0.03169810821304821,692
0.01265250105852292,0.0036404343808913425,1164
0.0,0.00043832036030712964,1643
0.011810461813311956,0.01136484612573203,881
0.1597067272199968,0.09466848252128723,87
0.039593350127686014,0.02946069718104759,1036
0.0,0.0,1437
0.027399418247579004,0.016863546956309115,1031
0.0782190779365485,0.04517216725056709,454
0.015119237271883442,0.008583016648019559,1099
0.014994412849404,-0.0018389274262346107,996
0.048458851081924506,0.01712542239333187,463
0.0,0.0,1582
0.07856061151914599,0.003306780684724987,727
0.04070301726506154,0.0247682364536219,733
0.009901817779671473,0.005049420231868578,821
0.042969081749711875,0.02073682499013348,600
0.06180108347399256,0.012842533837533844,164
0.03186504100191888,-0.0031660702034529533,1150
0.03131763716831049,0.02550489752285248,311
0.08711419529149605,0.03052449367143616,213
0.006696089718217773,0.004924861909474759,340
0.18933919797957866,0.03636883808890727,171
0.06128495363349456,0.027441167362168534,440
0.07357227052856904,0.02982180878144682,468
0.017775519175810734,0.0033946623547196765,1479
0.020365209071476747,0.03673028591822126,111
0.22057112828722722,0.024614593187166325,426
0.0,0.0,1665
0.0,0.0,1352
0.022482437940697948,0.024392595617842953,1217
0.025460711686922904,0.04116929747632331,1151
0.02877497585687059,0.011173283528686684,1024
0.016411086533253377,0.018828730916194535,753
0.01803816228944192,0.0020441864785905447,1178
0.03268456611506313,0.03941297467084484,1243
0.034521649322356913,0.03358787862582933,815
0.14737741798252377,0.08645704282425619,200
0.051917165527213795,0.02887624617728066,674
0.06245132306518551,0.020418863635456908,1065
0.004990623870786845,0.008028065330182282,993
0.07182640223538782,0.027396095498891517,486
0.0,0.0,1258
0.0,0.0,900
0.03471157749288152,0.02682724331558444,1028
0.021785621319639382,0.034120815033347726,987
0.02420023552039874,0.004719517135088601,1108
0.10567091783902477,0.02084050297495336,822
0.0,-0.01691771747343711,892
0.004853695252131179,0.0011669944834655909,775
0.0,0.0,1371
0.0,0.0,1233
0.037569026673885036,0.04668252834680224,988
0.12165771118083926,0.06821867445761862,236
0.02295253838188418,0.05397510342078122,949
0.0,0.0,980
0.0023429212536029724,0.0031486449952581826,911
0.017328589432725996,0.006695886404056999,1188
0.1158795955356486,-0.00742379550373787,230
0.0,0.0,1341
0.027036270009369718,0.012994483001054912,1223
0.038022581494735724,0.009782992515517305,1028
0.010330655317116718,0.0032694157652184727,1218
0.0,-0.003267320856743017,1352
0.016806138292453705,0.05009712302584615,905
0.15296792264812412,0.03097776458904637,196
0.029696910049498107,0.01772999024841463,1343
0.04923805135582105,0.015088996402616918,845
0.0,0.0,1593
0.008242344392979816,0.004458026868327252,1084
0.0564995361468296,0.05199900549070065,381
0.07026629324838257,0.05979200103130759,400
0.0674200313559172,0.02188250462634381,506
0.01912958203826404,0.016558435301980392,1050
0.06896143051150723,0.03393610133826119,698
0.054042905951109776,0.016552911159285106,796
0.0,0.0,1419
0.12157697095385613,0.05198133722245681,85
0.0,0.0,838
0.04666295743950606,0.01500105018418427,485
0.10614051360619998,0.023341004301322146,230
0.004494495829017776,0.00449427700201482,1534
0.11970729179553886,0.07604186310106333,96
0.020947825565058937,0.021512533006240356,579
0.07709655210431077,0.04921864265650055,39
0.05305937960376078,0.01592475578605683,1193
0.02740548560350548,0.019322203052697544,1114
0.10988896347018598,0.033374936686515,601
0.055995253984015524,0.021260652239636822,1266
0.06771255329466837,0.03501983170790314,970
0.009663422695808964,0.00045635790585351227,111
0.0,-0.00034006033171741796,912
0.1509977087347166,0.048855043655346334,43
0.05010374593815688,0.0647883151634976,1011
0.006045395536536077,0.013412056820631763,1098
0.036548163129659764,0.039891051286245205,901
0.017576286097279705,0.005327879109611135,129
0.09435051926747803,0.0008393513230078968,379
0.0,0.0,1346
0.050918575113430786,0.0105066409588248,721
0.07811935763097494,0.07327170163838642,762
0.036687427496871254,0.0072516157836522484,793
0.0038596642898345926,-0.0031892470055942443,593
0.03335237089566366,0.007070568299391899,1399
0.056652826390808764,0.01823959217182877,808
0.0,0.0,1620
0.055274153619265035,0.03586729656014211,100
0.013014388227769147,0.006976730695607646,705
0.0,0.0,1339
0.09353569454748162,0.022475856748001486,315
0.05083141712464794,0.0397788182673261,695
0.05010871401677797,0.05934035209656076,411
0.033251331813218474,0.028418854162970148,572
0.0,6.382786155451752e-05,1405
0.0,0.0,1129
0.0,0.0,838
0.03616117323082131,0.023716333590230346,807
0.0668162210661617,0.06642855453008466,256
0.16315379071694183,0.03630262673398972,65
0.017591530255443296,0.030296580788093948,1165
0.06369026552397189,0.04102890946995813,331
0.12498222384709123,0.052489845441363314,505
0.034456967777202266,0.0015418312545545758,576
0.055367621468981776,0.03140135457484698,637
0.046647866394259836,0.00420501473321102,977
0.2567498352942641,0.005258182823123941,173
0.04922142852545247,0.047615729750007774,325
0.011492488361213285,0.021174620827421255,717
0.028491990913661183,0.04637520377109496,950
0.0,0.0,1569
0.06318801874901298,0.02850431904576027,789
0.0,0.0,1308
0.24529724088359592,0.12817317803992304,126
0.041041631597835214,0.012357428104535103,1006
0.005229116606800032,0.015151286381409827,1472
0.01423670572336256,0.014946842043300837,1277
0.0372040258629119,0.03180786060495989,276
0.09387426610730265,0.004444875898075953,580
0.0332963115419088,0.031450586623079944,546
0.02404083428919587,0.023832866830683443,1133
0.10588781360458972,0.07403230619078087,628
0.04017015705894537,0.018233684313209667,570
0.023997758207658617,0.0011245898430910324,1035
0.13543530727756353,0.012914458983465897,191
0.0,0.0,896
0.0565622953578346,0.03495955758427334,852
0.0,0.0,1352
0.0,-0.0028056651172316013,1568
0.1957523349036426,0.04691164630838195,567
0.030525347363754615,0.0324567077497012,353
0.0,0.0,838
0.0,0.0,1063
0.09881711201381002,0.043305582861925464,745
0.0,0.0,1373
0.04813460933726246,-5.0059140076481796e-05,930
0.06681731452424754,0.046434475173370085,574
0.020897742688913173,0.015561787790448924,1110
0.0,0.0,1291
0.010595655769549399,-0.004444081487348088,1198
0.0913961430890991,0.041424942767600094,284
0.016043557419965042,0.0144925911872823,1494
0.10514539182498017,0.05590006807141909,283
0.0,0.0,1580
0.08693834936778186,0.06862577982848211,247
0.0,0.0,1460
0.0,0.0,1527
0.03570262124205095,0.012132187289997948,1298
0.24086263623170845,0.06353940127951418,185
0.07003470435281361,0.039462698949109594,577
0.004177141744300404,0.0038392090900623583,336
0.11477636093498779,0.07889014624106025,714
0.010735456628404475,-0.0042553418336520625,1479
0.06599535119654688,0.002466700952526321,439
0.08698235168556567,0.0049572916978983745,461
0.029885928006579254,0.03204285340265015,1375
0.017866781133017196,0.03522332141887712,885
0.025538628424452498,0.01989525941067715,304
0.026223019830509942,0.01323483387451286,757
0.0,0.0,1610
0.08610756993841184,0.028528712709466098,952
0.13349777407179755,0.05274250660841337,214
0.0927611876564347,0.04038021825279719,673
0.0237446844041474,0.020577026919858504,1097
0.20819401275869398,0.014505322977764842,182
0.0,0.0,1585
0.024998774479270867,0.023338894066824725,15
0.0,0.0,1609
0.1599072404078918,0.049313526741955625,447
0.049906611625785385,0.01765634747184781,569
0.0,0.0,1315
0.032215813330658476,0.02491620773091598,1060
0.0,0.0,1025
0.011790416055069705,0.012244685590111895,979
0.053805276480320484,0.0407200484891198,848
0.09674737286312707,0.05955577684662188,224
0.0,0.0,1082
0.25738788475717156,0.11151984267703002,55
0.0,0.0,1601
0.018656889956518572,0.013134179057424138,1424
0.0,0.0,1274
0.13639659875456117,0.0593739630549756,239
0.0,0.0,1485
0.04601233573276603,0.02262869415697927,760
0.119192333887116,0.03728916875482317,446
0.003851414881494816,0.0036816330236611036,1081
0.12449936663259194,0.061830365706136724,96
0.021703022101353258,0.015934221313708162,921
0.0003528310065353922,-0.00304838498855966,1061
0.04669266903191974,0.025307756914603453,792
0.0,0.0,1543
0.0,-7.771527139246475e-05,1476
0.1331776008718416,0.09890504406767765,270
0.06148997442876593,0.03368679632826943,256
0.0,0.0,1145
0.07954059056407616,0.04125029556584438,290
0.0,0.0,1597
0.07272160781676684,0.04052978169935059,224
0.022493122023663478,0.025424386315453577,977
0.0,0.0,919
0.010822841205292947,0.0036492766652330235,1479
0.018608049891740804,0.009409743439226364,1048
0.060627868558203374,0.04575921502147607,939
0.026342563453628,0.07405140735276904,1036
0.08534693179807044,0.004069126275940465,472
0.009667354364058946,0.006178929348704426,995
0.14342253112547715,0.04184558395597723,594
0.0,0.0,1643
0.03826418239031535,0.0167804018955128,1006
0.01636357382338579,0.007006234656020489,834
0.06909782893096023,0.013902517734856018,789
0.10618903715218027,0.056551012016603196,384
0.11204917294735225,0.023807049826406662,434
0.10016977855190311,0.01350293039606222,432
0.09129692215573819,0.015550753747520733,89
0.1380530656936363,0.06189387249806013,927
0.10660198198231262,0.05935320580678857,215
0.05583165441275551,0.030234400373056265,1050
0.17752384822332376,0.02308017018295028,207
0.10134963049916966,0.03300577560197359,418
0.045696100547050034,0.04114074791711952,878
0.040290109219037105,0.008386566556339363,164
0.05453922782786442,0.033300133578319034,486
0.04033620528930804,0.010403120304745656,1248
0.24957697714591429,0.07098763412200536,526
0.03408884282314556,0.036476831808641814,1290
0.0,0.0,1503
0.023597572176520316,0.013688848673974319,729
0.0758624701258846,0.06905456960805827,228
0.022309152162152877,0.031228499869992456,298
0.02149977141230933,0.0033756607846649428,547
0.021369217942425318,0.01901178649960576,1287
0.09005328235800655,0.027818612008308114,280
0.0,0.0,1409
0.0940010103151093,0.07993346000993676,343
0.0,0.0,956
0.016233765360955704,0.007189259293990738,1231
0.01705668762811315,0.032313231682051545,344
0.19396414848370455,-0.04327010074715146,11
0.004855406921620898,0.006591251829479524,1199
0.0,0.0,1357
0.03021355655182081,0.023507160244309086,826
0.15618936972630248,0.05571608393831141,646
0.02367330384264058,0.023672691470685018,884
0.0,0.0,1677
0.0,0.0,856
0.018769427127528614,0.018920552275513793,861
0.0,0.0,1402
0.00768289709410198,0.00400875523907802,1199
0.15115681288769028,0.012258952418146993,203
0.04279289698893126,0.034424523036568906,364
0.030081672475746876,0.031022728346324788,878
0.08472579085308495,0.04148999005245889,212
0.2383546827174435,0.04999850002303044,383
0.10399532432376185,0.010534597166949126,156
0.0,0.0,1416
0.1258610809433725,0.11340622759396062,332
0.0,-6.875034902761787e-06,1387
0.0,0.005408808134472571,1306
0.005188681039441266,0.001192201767538789,1001
0.007828451736653728,0.008250474594869626,1261
0.022953243965664654,0.016010693611630756,811
0.036907839950965506,0.027673865566672153,889
0.1695409995492415,-0.0021984838898373043,175
0.0,0.0,1291
0.025058549858365975,0.03691339905552298,1029
0.04711396532535062,0.013241262884240839,77
0.0,0.0,972
0.032478491885154885,0.01689135971758015,868
0.09156365600349049,0.01581783467846266,490
0.04640829494717481,0.019070838134666708,624
0.006121760522137501,0.006415250833774831,1042
0.009528007122186136,0.012474815656388197,1425
0.06674183180754367,0.039081694999931846,1034
0.020891396110827888,0.006498866177950145,765
0.03467689629936963,0.01610157182321405,106
0.006107707114299621,0.0070838236814070275,1067
0.08853997713707425,0.09568716887282847,221
0.0,0.0,1442
0.018662859069535433,-0.0033351905218536393,996
0.09963802148924474,0.02078866385548188,378
0.0,0.0,1190
0.010084425014204559,0.06097545214618712,129
0.0,0.0,1332
0.0,0.0,1570
0.03848205550276088,0.013540774135087395,1117
0.0,0.0,1412
0.04730940503549114,0.03573086963991034,645
0.17433935418577354,0.06477907342148782,81
0.018386386579640913,0.00597710799365935,1217
0.0,0.0,1655
0.09663250145739971,0.06847645663474278,558
0.020014370397829072,0.025201756494105523,1283
0.027272034726955805,0.040398431511058,554
0.20276396935651328,0.058535741857541394,41
0.04278546425002561,0.023977122823789894,855
0.0,0.0,1304
0.06732756406168183,0.03471473493685554,560
0.0,0.0,1505
0.0,0.0,1626
0.11021029825089088,0.06990031296075458,312
0.02534008399014085,0.02837206365890328,1243
0.05208807295444384,0.032390640072727316,541
0.1255371095803451,0.06320586749512866,448
0.043453357361480455,0.02827534952986587,405
0.11305321073674246,0.057165185720427746,57
0.028081436253196236,0.022543620702595163,1007
0.0,0.0,1662
0.04207027201327,0.0013398723390626967,799
0.0438009853886882,0.02331550499832614,499
0.14393365612895107,0.08376243294969841,400
0.09492455920330903,0.030731362383978948,741
0.14988780754853193,0.03821549705643444,503
0.0,0.0,1483
0.017406606550887483,0.01232806198623424,884
0.0947488978943494,0.06866199919657817,507
0.020099517207490068,0.02232776995893462,423
0.0,0.0,1650
0.014659260072596025,0.01674602375010334,679
0.006991101665308986,0.005520778905183956,999
0.03277514808020548,0.029872129187420375,637
0.006861442585138427,0.006842738062749166,1313
0.04257219523584454,0.0075431603409261685,1216
0.0,0.0,1365
0.0823458998498662,-0.0032906040559972493,719
0.04349594305361259,0.03731521199865911,1016
0.005514684290156152,-0.008299564210469648,1176
0.061811754257039844,0.0670211802842896,976
0.08046211730983878,0.03276258881744997,124
0.09554382101287599,0.04290565735584792,451
0.033228080652946045,-0.0026965982529155133,1477
0.0,0.0,856
0.11254085853307452,0.05482747103777954,471
0.01397931529755154,0.023843691652018054,957
0.0,0.0,1124
0.04588585737236178,0.01862930965321669,799
0.023115494713317124,0.01282471698413462,772
0.020564669123999964,0.023289949133571186,1004
0.0,0.0,1522
0.0,0.0,1143
0.0,0.0,837
0.02801328259898919,0.0771073039638065,1000
0.03488997714391619,0.005732263580900641,444
0.01633018909679323,0.014278971388761462,1335
0.10094680468987874,0.05719663119393146,714
0.1008570298220578,0.08984002716605319,595
0.0,0.0,1241
0.12695050528864843,0.040391309922239396,212
0.035971307131099146,0.030245589094419698,1249
0.05195558901476301,0.006976832866965462,652
0.022396267297798943,0.001831286068170205,921
0.0,0.0,1541
0.061456961460654026,0.010243211162083467,840
0.04096081451531461,0.035694983799512886,988
0.1453601135506572,0.04607001777952987,228
0.012425972241761403,0.00535595558676075,1494
0.09181288856513109,0.0566461505416969,365
0.0,0.0,1095
0.04255435637795319,0.008799269429543604,943
0.1622989660267892,0.06529544063829142,508
0.0,0.0,1569
0.0,0.0,1583
0.022793465964894122,0.03655807574616662,137
0.062450785633398315,0.02726596934768942,45
0.0,0.0,1541
0.1267604257348177,0.08653435091121454,927
0.057643885068248565,0.03332529452364249,498
0.19445317053017983,0.03132154007919291,509
0.018374616483512674,0.007471421486689344,35
0.08171408348408818,0.03612636451665834,927
0.05962536319574027,0.006771913773448554,1090
0.018826980119215523,0.01488849898609168,877
0.10206153692474533,0.024809461715204793,160
0.0,0.0,1430
0.0,0.0,1431
0.03201228774186888,0.0055043246263072835,537
0.09010726098602614,0.032014250768203883,588
0.08336138749222073,0.025121018275989213,789
0.040571576258086536,0.01555031788707944,843
0.08804955784760839,0.03391184474138293,51
0.0,0.0,1233
0.15235579859759196,0.02361944118255064,509
0.009443292901586587,0.0036953803547606105,1212
0.1515248098869446,0.0757756796993369,513
0.0,0.0,882
0.0021953171218557508,-0.010397452977715113,1071
0.0,0.028973835507734146,1486
0.1187016577321418,0.08391494042360946,150
0.02112040902640076,0.01798684548427973,725
0.0037456618854608188,0.001670164163324817,1414
0.11467617136041004,0.06807202737943469,283
0.0019887722099711136,0.007020859469866864,1113
0.0,0.0,1605
0.014311616575647758,0.009840749044772648,969
0.03708669231533965,0.030487221588469362,205
0.09079442928598702,0.016752029853968294,472
0.017230648996178616,0.009698555883675247,881
0.0,0.0,1675
0.0705114503477553,0.019666567061532546,628
0.008649274038965581,0.0031361679894679703,1469
0.054254671929264614,0.019682827555169324,886
0.11162347804468663,0.026443781508058137,164
0.022358169551388907,0.011288961086325938,544
0.0,0.0,1636
0.001263011973232793,0.008742437966157183,1254
0.12570469466508463,0.052708046854305156,286
0.008640614075402278,0.0008181629935156613,1206
0.0,0.0,1488
0.1367019594810272,0.051865642326294835,505
0.0,0.0,1240
0.025449123765583708,0.02315351331367512,235
0.004522481919138052,0.00935240341754883,867
0.07110774346664452,0.010623930373777908,548
0.06672732705989554,-0.00991668461009386,287
0.0,0.0,1592
0.01645684027333457,0.00392450578917085,817
0.0,0.0,1362
0.06489720052919869,0.0089397761214887,809
0.0,0.005822111192387063,1572
0.0,-0.0028354810567209985,1026
0.0,0.0,1361
0.1571059713808781,0.07796998007808581,543
0.0008393998600712983,0.0005560331288863272,532
0.0,0.0,1624
0.0,0.0,1625
0.08572175478720745,0.007622790553636357,523
0.1719470436117398,0.061629125246500986,11
0.0,0.0,1604
0.012917821778460377,0.024692885855090312,687
0.0,0.0,1190
0.08545744452272167,0.01425106275174643,290
0.0,0.0,1631
0.0,0.0,1307
0.10126173279677206,0.0454998696910075,672
0.0,0.0,1409
0.0,-0.01823080931732276,1315
0.027790023105361918,0.0371058936930222,563
0.0,-0.006478554458785397,1316
0.0,0.0,1618
0.011017026232834584,0.012269439970172841,1276
0.02085662614287512,0.020518049243226446,1058
0.06297386937082612,0.012180592775667926,819
0.08178681978261365,0.013556531396430475,651
0.08416033162410792,0.03528144803315736,500
0.0,0.0,437
0.0,0.0,1528
0.08273287901833312,0.05619562729609656,327
0.021959124412634173,0.025610609377538732,1264
0.050708417761879426,0.015638715753825336,958
0.026461242549935735,0.020885641183898858,74
0.0,0.0,1668
0.0,0.0,1565
0.0,0.004161885498019853,1149
0.03022405747827183,0.012392307303358318,1228
0.1240073884794159,0.07863821133492431,513
0.0005843730170596965,-0.0032282308273217865,1250
0.0074528107394214995,0.009613222573153243,1294
0.021329103426821656,0.012677963752098198,820
0.06853202843113894,0.017608075793187957,1336
0.052317851695888616,0.021131887819022848,440
0.11598796980245824,0.025227509827954943,524
0.0,0.0,1449
0.04608606546054819,0.015134382670887566,673
0.0,-0.0009380393939192576,1633
0.04560297402031683,0.022406801629143495,1072
0.0,0.00043853936532087934,1465
0.013857296633527378,0.025663352179376438,308
0.021184834416943785,0.027594608101100492,35
0.0,0.0,1616
0.026109751119358256,0.03235894843920146,758
0.0,0.0,1388
0.02074638728972766,0.029407465767229864,538
0.1337746941297559,0.05913126107573986,195
0.15412624047048756,0.054790934695584693,190
0.0,0.0,1407
0.0,-0.005609978402064498,1521
0.0,0.0,1235
0.08777748188091254,0.056935177296836,257
0.11129822674651452,0.05122151439306149,80
0.08257152507279232,0.04834154091232442,587
0.020343049113340683,0.00962561842952701,1116
0.14495043554216402,0.011600898423469086,214
0.0,0.0,441
0.0686070361344226,0.025450590669152534,952
0.0,0.0,112
0.11789822561295611,0.020582169572501266,87
0.0,0.0,1416
0.14404512993349652,0.05225047467545125,401
0.0,0.0,1349
0.02438985961307964,0.005030121128522679,995
0.0,0.0,1113
0.0,0.0,1629
0.0,0.0,1340
0.030131733972040175,0.02996083291284484,19
0.0,0.0,441
0.10585777546127084,0.02650388153806179,66
0.0,0.0,1455
0.0,0.0,1611
0.11140053041573643,0.013379055406823288,233
0.0,0.0,849
0.007409428285433517,0.01295439396174095,882
0.2110115614410777,0.026493689937509918,198
0.03816813717875091,0.067641589808334,541
0.031293607086475175,0.015112336658756085,1223
0.016722198234233304,0.011090370436094153,1142
0.0,0.0,910
0.0,0.0,1621
0.026094784153064016,0.016992559594569093,1425
0.009660804512590718,0.0036694046898465525,33
0.05832698980009646,0.015520953403349191,452
0.2583997898184131,0.02468992585813619,479
0.0,0.0,1625
0.0,0.0,1493
0.043592474001841505,0.0009809705998063034,357
0.0,0.002172923354438442,1360
0.1835702610630841,0.008280958396626967,528
0.06612011641267385,0.017018781920620077,958
0.12519195269891045,0.06895563918651106,208
0.07252485823508996,0.03522097740538963,141
0.09326869059323238,0.020149720239377313,657
0.07044854299721606,0.015432344355430925,612
0.0952199070175516,0.011676859770968067,206
0.0,0.0,1558
0.0716912056847687,0.04138774457340571,119
0.04930872418587998,0.027406534284781736,767
0.08642154525535146,0.031519505551698336,677
0.07676546010003599,0.08207454750961266,300
0.0,0.0,1675
0.016828762689259657,0.042960576306543104,307
0.0,0.0,1631
0.08573990241760301,0.021376054384224304,749
0.0,0.0,1528
0.06478341764336314,0.013206387486172689,75
0.04325216387624681,0.021505885111117555,342
0.0,0.0023691358693235702,1635
0.0,0.0005588469172003675,1393
0.0,0.0,1431
0.004058199992551911,0.0005718468315853961,1436
0.04020047140823407,0.03771756078199734,961
0.01645550153373988,0.007778374719942757,15
0.016796195368466695,0.01181442406212379,1391
0.01658898392805693,0.029296907683761107,111
0.0,0.0,1566
0.03464796781934212,0.017361650330325475,742
0.10094080349475489,0.06309835066330638,418
0.0,0.0,1392
0.0630432653279808,0.03224339548938919,414
0.048023629281269735,-0.0011435611142634873,104
0.01336595494418374,0.017125029548649192,1488
0.20996027360646652,0.054550003581566815,78
0.009906325120842024,0.045854965214806837,262
0.0,0.0,1591
0.009183161373999603,0.009839454987433657,1093
0.04227548180986737,0.028837893240495786,541
0.0640180800853715,0.03195985779348144,940
0.027364933912863983,0.008827666054028988,1334
0.0,0.0,1648
0.08011022152245198,0.013608653074793052,779
0.0,0.0,1307
0.14797561764622047,0.04808419749040704,66
0.018941833975966018,0.024409236748841785,1257
0.0,0.0,1327
0.2030426676498504,0.05956338619124715,193
0.021548553767145904,0.01275011450880392,1302
