family,factor,variant,config,why,rmse,mae,ndcg_mean,recall_mean,precision_mean,map_mean,catalog_coverage,novelty_mean,ild_mean,tail_frac_mean,fit_time_s,rank_mode,delta_ndcg_vs_best_in_block,delta_rmse_vs_best_in_block
SLIM,elasticnet_mixing,l1_ratio=0.05,l1+l2=50,"At fixed total penalty, shifting the mix toward L1 trades density for selectivity: an L1-heavy model keeps few, confident edges; an L2-heavy model keeps many small ones.",1.0366567469048258,0.8330392794792343,0.2079396144278839,0.2372656350030758,0.1144318181818182,0.1205662365219656,0.1896551724137931,2.262036864983131,0.70782609379553,0.0126193001060445,66.35167287499644,n/a,0.0,0.0008630849151118891
SLIM,elasticnet_mixing,l1_ratio=0.20,l1+l2=50,"At fixed total penalty, shifting the mix toward L1 trades density for selectivity: an L1-heavy model keeps few, confident edges; an L2-heavy model keeps many small ones.",1.0512844624593416,0.8518319957749155,0.1948430500136713,0.2198561859294166,0.1065909090909091,0.1118647189726058,0.1563614744351961,2.1746698570617555,0.7094353042465035,0.0076352067868504,63.831778458028566,n/a,-0.013096564414212586,0.015490800469627697
SLIM,elasticnet_mixing,l1_ratio=0.50,l1+l2=50,"At fixed total penalty, shifting the mix toward L1 trades density for selectivity: an L1-heavy model keeps few, confident edges; an L2-heavy model keeps many small ones.",1.0732611457637804,0.8808446743131948,0.1729657239151527,0.1912034638858757,0.0957954545454545,0.097078374447422,0.1087990487514863,2.1321947680758764,0.709481626008309,0.0230116648992576,37.02623312501237,n/a,-0.0349738905127312,0.0374674837740665
SLIM,elasticnet_mixing,l1_ratio=0.80,l1+l2=50,"At fixed total penalty, shifting the mix toward L1 trades density for selectivity: an L1-heavy model keeps few, confident edges; an L2-heavy model keeps many small ones.",1.0888511086693764,0.9011185150040164,0.1473675578695942,0.1570722132899237,0.084090909090909,0.0805970563414759,0.0784780023781212,2.3508876913753425,0.7106450851620032,0.0883351007423117,41.84438050002791,n/a,-0.06057205655828968,0.0530574466796625
SLIM,elasticnet_mixing,l1_ratio=0.98,l1+l2=50,"At fixed total penalty, shifting the mix toward L1 trades density for selectivity: an L1-heavy model keeps few, confident edges; an L2-heavy model keeps many small ones.",1.0959846021348243,0.9102207609512732,0.1360051977193264,0.1399539568515237,0.0792045454545454,0.0742586673137268,0.074910820451843,2.63212882235796,0.7222777064883159,0.1502651113467656,27.09468174999347,n/a,-0.07193441670855749,0.060190940145110394
SLIM,implicit_threshold,tau=1,"l1=0.5, l2=50",tau decides what counts as an endorsement. Low tau treats a 1-star rating as a positive and pollutes the co-occurrence counts; high tau starves the Gram matrix of support.,1.1124838697234796,0.9229295419109834,0.1869479947261972,0.2259420863116625,0.1069318181818182,0.103905562677512,0.2348394768133175,2.227155504571232,0.7248644570020217,0.0156945917285259,84.26454912504414,n/a,-0.021147379562032803,0.08228062523746882
SLIM,implicit_threshold,tau=2,"l1=0.5, l2=50",tau decides what counts as an endorsement. Low tau treats a 1-star rating as a positive and pollutes the co-occurrence counts; high tau starves the Gram matrix of support.,1.099684534680507,0.9073481904109444,0.197096099037502,0.237705829035486,0.1125,0.1106891607758423,0.2294887039239001,2.228661826729278,0.7220506778233027,0.0136797454931071,83.77569804200903,n/a,-0.010999275250727997,0.06948129019449634
SLIM,implicit_threshold,tau=3,"l1=0.5, l2=50",tau decides what counts as an endorsement. Low tau treats a 1-star rating as a positive and pollutes the co-occurrence counts; high tau starves the Gram matrix of support.,1.0778020168662972,0.8814133066304319,0.2058191926955272,0.2437375508722819,0.1147727272727272,0.1173846903344671,0.2199762187871581,2.2434319000587792,0.7167563652808415,0.0146341463414634,58.21205412497511,n/a,-0.0022761815927027917,0.047598772380286425
SLIM,implicit_threshold,tau=4,"l1=0.5, l2=50",tau decides what counts as an endorsement. Low tau treats a 1-star rating as a positive and pollutes the co-occurrence counts; high tau starves the Gram matrix of support.,1.0362410855040125,0.8326939641379217,0.20809537428823,0.2394003553678227,0.1136363636363636,0.1202923443261985,0.2063020214030915,2.282741867945627,0.7067266069828245,0.0167550371155885,57.8970381669933,n/a,0.0,0.006037841018001755
SLIM,implicit_threshold,tau=5,"l1=0.5, l2=50",tau decides what counts as an endorsement. Low tau treats a 1-star rating as a positive and pollutes the co-occurrence counts; high tau starves the Gram matrix of support.,1.0302032444860107,0.8320803699353612,0.1552060291556385,0.1728680244721959,0.0926136363636363,0.0834509452876268,0.2330558858501783,2.4591359456535504,0.7084115607956638,0.0563096500530222,25.70838329201797,n/a,-0.0528893451325915,0.0
SLIM,feature_restriction,top_m=-1,"l1=0.5, l2=50",Restricting each column's candidate features to its top-M co-occurring items is the standard way to make SLIM scale. It caps model size and solve time; the question is how much ranking quality it costs.,1.0362410855040125,0.8326939641379217,0.20809537428823,0.2394003553678227,0.1136363636363636,0.1202923443261985,0.2063020214030915,2.282741867945627,0.7067266069828245,0.0167550371155885,32.0784512499813,n/a,0.0,0.0
SLIM,feature_restriction,top_m=25,"l1=0.5, l2=50",Restricting each column's candidate features to its top-M co-occurring items is the standard way to make SLIM scale. It caps model size and solve time; the question is how much ranking quality it costs.,1.0470012154990136,0.8460348381185453,0.1848209539440257,0.2156136617786939,0.1057954545454545,0.1034821526990425,0.2348394768133175,2.327314130482783,0.7084878825594836,0.0292682926829268,47.22994379099691,n/a,-0.023274420344204294,0.010760129995001089
SLIM,feature_restriction,top_m=50,"l1=0.5, l2=50",Restricting each column's candidate features to its top-M co-occurring items is the standard way to make SLIM scale. It caps model size and solve time; the question is how much ranking quality it costs.,1.0406277404418145,0.8369414338384261,0.1936453714083947,0.2239844418955736,0.1096590909090909,0.1103279430143269,0.2300832342449465,2.3118511781921383,0.7049242095087486,0.0244962884411452,39.8684165829909,n/a,-0.014450002879835305,0.0043866549378019926
SLIM,feature_restriction,top_m=100,"l1=0.5, l2=50",Restricting each column's candidate features to its top-M co-occurring items is the standard way to make SLIM scale. It caps model size and solve time; the question is how much ranking quality it costs.,1.0371981637441097,0.8336488815049103,0.2008866018170158,0.2304053434353107,0.1129545454545454,0.114944351930587,0.2164090368608799,2.2982953222392783,0.70448823790426,0.0183457051961823,44.41486316599185,n/a,-0.007208772471214209,0.0009570782400971645
SLIM,feature_restriction,top_m=200,"l1=0.5, l2=50",Restricting each column's candidate features to its top-M co-occurring items is the standard way to make SLIM scale. It caps model size and solve time; the question is how much ranking quality it costs.,1.0371888182756224,0.8338657323033642,0.2045847759255489,0.2384093569021106,0.1139772727272727,0.1169273644537781,0.2110582639714625,2.2897442542072253,0.7068102416555619,0.0164369034994697,31.62818904197775,n/a,-0.0035105983626810833,0.000947732771609866
SLIM,feature_restriction,top_m=400,"l1=0.5, l2=50",Restricting each column's candidate features to its top-M co-occurring items is the standard way to make SLIM scale. It caps model size and solve time; the question is how much ranking quality it costs.,1.036489231573969,0.8329123993838056,0.2065738051294078,0.2380818552045032,0.1134090909090909,0.1190463900627591,0.2051129607609988,2.282326915308702,0.7074091942964938,0.0164369034994697,34.717210458009504,n/a,-0.0015215691588222058,0.0002481460699566007
GraphRec,restart_alpha,alpha=0.05,RWR,"alpha is the restart / attenuation strength. Large alpha keeps the walk near the seed user (local, novel, high coverage); small alpha lets it relax toward the degree-proportional stationary distribution, which is popularity.",1.0514961884824394,0.8442103577799963,0.1195994774447547,0.1421519630937329,0.0721590909090909,0.0605221607371904,0.0297265160523186,1.6785687970869834,0.6949752100903857,0.0010604453870625,13.96473008400062,n/a,-0.05525216872095669,0.0023099844156244664
GraphRec,restart_alpha,alpha=0.1,RWR,"alpha is the restart / attenuation strength. Large alpha keeps the walk near the seed user (local, novel, high coverage); small alpha lets it relax toward the degree-proportional stationary distribution, which is popularity.",1.0503826216105006,0.8428456771601288,0.1297171751391682,0.1565772979204921,0.07625,0.0665543920640646,0.0338882282996432,1.6841337955178752,0.703033828741638,0.0010604453870625,13.005919583956713,n/a,-0.045134471026543194,0.0011964175436856017
GraphRec,restart_alpha,alpha=0.15,RWR,"alpha is the restart / attenuation strength. Large alpha keeps the walk near the seed user (local, novel, high coverage); small alpha lets it relax toward the degree-proportional stationary distribution, which is popularity.",1.0496907477004291,0.8419209365145827,0.1407969651350854,0.16883980649901,0.0809090909090909,0.0744908838956458,0.0434007134363852,1.7007848074258671,0.7039927405074947,0.0010604453870625,13.255964917014351,n/a,-0.03405468103062598,0.0005045436336141851
GraphRec,restart_alpha,alpha=0.25,RWR,"alpha is the restart / attenuation strength. Large alpha keeps the walk near the seed user (local, novel, high coverage); small alpha lets it relax toward the degree-proportional stationary distribution, which is popularity.",1.049186204066815,0.840952406760596,0.1520155941455836,0.184035802797032,0.0867045454545454,0.0811946858394031,0.0558858501783591,1.7348385344993993,0.709599062647756,0.0011664899257688,6.2127042500069365,n/a,-0.022836052020127784,0.0
GraphRec,restart_alpha,alpha=0.4,RWR,"alpha is the restart / attenuation strength. Large alpha keeps the walk near the seed user (local, novel, high coverage); small alpha lets it relax toward the degree-proportional stationary distribution, which is popularity.",1.0502888695732635,0.8410161963014218,0.1624983348815471,0.1985466543396785,0.0926136363636363,0.0875453314322361,0.0665873959571938,1.776650512224618,0.7118462228284846,0.0015906680805938,4.016220916993916,n/a,-0.012353311284164281,0.0011026655064485524
GraphRec,restart_alpha,alpha=0.6,RWR,"alpha is the restart / attenuation strength. Large alpha keeps the walk near the seed user (local, novel, high coverage); small alpha lets it relax toward the degree-proportional stationary distribution, which is popularity.",1.0557555912031225,0.8463927391052817,0.1707236157206672,0.2083024721521909,0.09625,0.0935768088695916,0.0731272294887039,1.8138265751678757,0.7109966604080198,0.0018027571580063,1.2069980000378564,n/a,-0.004128030445044201,0.006569387136307503
GraphRec,restart_alpha,alpha=0.8,RWR,"alpha is the restart / attenuation strength. Large alpha keeps the walk near the seed user (local, novel, high coverage); small alpha lets it relax toward the degree-proportional stationary distribution, which is popularity.",1.0658805861745593,0.8648247583526311,0.1742895841304433,0.2120468663745263,0.0980681818181818,0.0960001521020866,0.0790725326991676,1.8365536953871184,0.710294421536499,0.0021208907741251,0.622278583003208,n/a,-0.0005620620352680961,0.01669438210774432
GraphRec,restart_alpha,alpha=0.95,RWR,"alpha is the restart / attenuation strength. Large alpha keeps the walk near the seed user (local, novel, high coverage); small alpha lets it relax toward the degree-proportional stationary distribution, which is popularity.",1.0705731400656913,0.8735772757603545,0.1748516461657114,0.211797243837972,0.0986363636363636,0.0963099233906525,0.079667063020214,1.840226312668404,0.7101964969633517,0.0021208907741251,0.3452042920398526,n/a,0.0,0.02138693599887631
GraphRec,propagation_depth,L=1,"path, beta=0.2, degree-normalised","L=1 reaches only items the user already has (all excluded), so it is a pure floor. L=3 is exactly the collaborative-filtering path u->i'->v->i. Beyond that, each extra pair of hops mixes in evidence from users two steps removed, which adds coverage of popular hubs and dilutes personalisation.",1.1256351047971345,0.945023922709216,0.0010984261258022,0.0011619193529287,0.0009090909090909,0.0003599837662337,0.1111771700356718,6.648970134393878,0.7799893526693483,0.999575821845175,0.0460809590294957,n/a,-0.17385609957737982,0.060606372072405046
GraphRec,propagation_depth,L=3,"path, beta=0.2, degree-normalised","L=1 reaches only items the user already has (all excluded), so it is a pure floor. L=3 is exactly the collaborative-filtering path u->i'->v->i. Beyond that, each extra pair of hops mixes in evidence from users two steps removed, which adds coverage of popular hubs and dilutes personalisation.",1.0652178733761088,0.8636326949617705,0.174954525703182,0.211797243837972,0.0986363636363636,0.0963980967913259,0.079667063020214,1.8402544216491783,0.7103905828533743,0.0021208907741251,0.0814112089574337,n/a,0.0,0.00018914065137942693
GraphRec,propagation_depth,L=5,"path, beta=0.2, degree-normalised","L=1 reaches only items the user already has (all excluded), so it is a pure floor. L=3 is exactly the collaborative-filtering path u->i'->v->i. Beyond that, each extra pair of hops mixes in evidence from users two steps removed, which adds coverage of popular hubs and dilutes personalisation.",1.065038436785901,0.8632349391161924,0.1742895841304433,0.2120468663745263,0.0980681818181818,0.0960001521020866,0.0790725326991676,1.8366237656583384,0.7103577290086951,0.0021208907741251,0.1304347910336218,n/a,-0.0006649415727387198,9.704061171511569e-06
GraphRec,propagation_depth,L=7,"path, beta=0.2, degree-normalised","L=1 reaches only items the user already has (all excluded), so it is a pure floor. L=3 is exactly the collaborative-filtering path u->i'->v->i. Beyond that, each extra pair of hops mixes in evidence from users two steps removed, which adds coverage of popular hubs and dilutes personalisation.",1.0650291636596383,0.8632153991519156,0.1742895841304433,0.2120468663745263,0.0980681818181818,0.0960001521020866,0.0790725326991676,1.8365734777012637,0.7103572293859399,0.0021208907741251,0.1531961670261807,n/a,-0.0006649415727387198,4.3093490886825236e-07
GraphRec,propagation_depth,L=9,"path, beta=0.2, degree-normalised","L=1 reaches only items the user already has (all excluded), so it is a pure floor. L=3 is exactly the collaborative-filtering path u->i'->v->i. Beyond that, each extra pair of hops mixes in evidence from users two steps removed, which adds coverage of popular hubs and dilutes personalisation.",1.0650287327247294,0.8632145237800771,0.1742895841304433,0.2120468663745263,0.0980681818181818,0.0960001521020866,0.0790725326991676,1.8365536953871184,0.710294421536499,0.0021208907741251,0.1957496249815449,n/a,-0.0006649415727387198,0.0
GraphRec,attenuation_beta,beta=0.2,"path, L=9, degree-normalised","beta discounts each hop geometrically. It can only change the ranking when two or more odd path lengths reach the candidate set: at L=3 the length-1 term only touches already-rated items, which are excluded, so the score is beta^3 times a fixed quantity and the ordering is invariant in beta. This row is therefore measured at the deepest propagation in the sweep, where small beta makes the long (popularity-driven) paths negligible and large beta lets them compete with direct evidence.",1.0650287327247294,0.8632145237800771,0.1742895841304433,0.2120468663745263,0.0980681818181818,0.0960001521020866,0.0790725326991676,1.8365536953871184,0.710294421536499,0.0021208907741251,0.1957496249815449,n/a,0.0,0.019460677488851497
GraphRec,attenuation_beta,beta=0.4,"path, L=9, degree-normalised","beta discounts each hop geometrically. It can only change the ranking when two or more odd path lengths reach the candidate set: at L=3 the length-1 term only touches already-rated items, which are excluded, so the score is beta^3 times a fixed quantity and the ordering is invariant in beta. This row is therefore measured at the deepest propagation in the sweep, where small beta makes the long (popularity-driven) paths negligible and large beta lets them compete with direct evidence.",1.05255487275852,0.8427187634713785,0.1707289236336302,0.2083024721521909,0.09625,0.0935799654352481,0.0731272294887039,1.814122027892309,0.7109354854520654,0.0018027571580063,0.2044412909890525,n/a,-0.003560660496813084,0.006986817522642186
GraphRec,attenuation_beta,beta=0.6,"path, L=9, degree-normalised","beta discounts each hop geometrically. It can only change the ranking when two or more odd path lengths reach the candidate set: at L=3 the length-1 term only touches already-rated items, which are excluded, so the score is beta^3 times a fixed quantity and the ordering is invariant in beta. This row is therefore measured at the deepest propagation in the sweep, where small beta makes the long (popularity-driven) paths negligible and large beta lets them compete with direct evidence.",1.0464363638833836,0.8392098436395797,0.1635058955666646,0.2013875634305875,0.0931818181818181,0.0880530675233056,0.0671819262782401,1.7793928000736474,0.7119500103273466,0.0016967126193001,0.2056230420130305,n/a,-0.010783688563778704,0.0008683086475056445
GraphRec,attenuation_beta,beta=0.8,"path, L=9, degree-normalised","beta discounts each hop geometrically. It can only change the ranking when two or more odd path lengths reach the candidate set: at L=3 the length-1 term only touches already-rated items, which are excluded, so the score is beta^3 times a fixed quantity and the ordering is invariant in beta. This row is therefore measured at the deepest propagation in the sweep, where small beta makes the long (popularity-driven) paths negligible and large beta lets them compete with direct evidence.",1.045568055235878,0.8403830807944277,0.1530571512969539,0.1850774694636986,0.0868181818181818,0.0821039120298793,0.0552913198573127,1.7371018811948238,0.7102894095058561,0.0010604453870625,0.2285740840015933,n/a,-0.021232432833489384,0.0
GraphRec,degree_normalisation,degree,"path, best (L=3, beta=0.2)","Un-normalised path counting scores an item by how many walks reach it, and a high-degree blockbuster sits on enormously more walks than a niche film. Row-normalising makes every node spread one unit of evidence, which is the built-in popularity de-bias.",1.0652178733761088,0.8636326949617705,0.174954525703182,0.211797243837972,0.0986363636363636,0.0963980967913259,0.079667063020214,1.8402544216491783,0.7103905828533743,0.0021208907741251,0.0814112089574337,n/a,0.0,0.009186041364984243
GraphRec,degree_normalisation,none,"path, best (L=3, beta=0.2)","Un-normalised path counting scores an item by how many walks reach it, and a high-degree blockbuster sits on enormously more walks than a niche film. Row-normalising makes every node spread one unit of evidence, which is the built-in popularity de-bias.",1.0560318320111246,0.8559292567896881,0.1438546170365039,0.1601803317502334,0.0863636363636363,0.077456186188701,0.0481569560047562,1.7887459280052815,0.7132915273203722,0.0010604453870625,0.0751064589712768,n/a,-0.03109990866667811,0.0
